id,name,tenant_id,store_no,enterprise,domain,province,time_zone,website,Pharmacy Address__unit,Pharmacy Address__street_number,Pharmacy Address__street_name,Pharmacy Address__city,Pharmacy Address__province,Pharmacy Address__postal_code,Pharmacy Address__po_box,Pharmacy Address__latitude,Pharmacy Address__longitude,Pharmacy Address__street_address,Pharmacy Address__country,google_place_id
542c6ec6-d31f-449a-b3ac-7ef0594ae730,Royal Medical PHARMASAVE,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://royalmedicalpharmasave.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/store/pharmasave-royal-medical/,Unit #108,1,Quarry Ridge Rd,Barrie,On,L4M 7G1,,,,,Canada,
5440c533-b6d2-4df8-a857-f6d192b70be3,SHOPPERS DRUG MART Upper Wellington & Mohawk,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0691,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,UNIT 1,210,MOHAWK ROAD EAST UNIT.#1,Hamilton,ON,L9A 2H6,,43.2256,-79.8715,210 MOHAWK ROAD EAST UNIT.#1,Canada,
5447d833-03c1-4794-af35-6c273e0f5b55,Meadows,c79c2656-0a6d-4e20-98bf-15a775eaae53,6670,SOF,https://saveonfoodspharmacy.medmeapp.com,AB,America/Edmonton,https://www.saveonfoods.com,,2390,24th Street NW,Edmonton,AB,T6T 0G9,,53.455202,-113.380364,2390 - 24th Street NW,Canada,
5448ac71-b58e-40cc-9846-1aab2a9c9f37,Westmount Place Pharmasave,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://wppharmacy.medmeapp.ca,ON,America/Toronto,https://westmountplacepharmacy.ca/,,50,Westmount Road North,Waterloo,ON,N2L 2R5,,,,,Canada,ChIJlQQHS030K4gRl5ai53t2yl4
546d3641-d388-46bf-9613-908933c71707,SHOPPERS DRUG MART Derry & Bellshire,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0901,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,7235,BELLSHIRE GATE,Mississauga,ON,L5N 8A2,,43.6214,-79.7424,7235 BELLSHIRE GATE,Canada,
54716ec0-d56e-4e0c-9c2f-8b4614e4db4d,Jean-Michel Coutu & Tristan Giguère Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0305,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,3245,de Chambly,Longueuil,QC,J4L 4K5,,45.5168736,-73.4499743,,Canada,
5486b07e-bc3b-490c-a631-ec6accb10dc6,SHOPPERS DRUG MART Westgate Plaza,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0410,SDM,https://shoppersdrugmart.medmeapp.com,SK,America/Regina,https://shoppersdrugmart.ca,UNIT 20,2410,22ND ST. W,Saskatoon,SK,S7M 0V7,,52.129879,-106.709541,2410 22ND ST. W,Canada,
54a0051c-1068-4f18-8d8b-0f958b3c0e53,PORT HOPE COMMUNITY PHARMACY,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://phcp2015.medmeapp.ca,ON,America/Toronto,porthopecommunitypharmacy.com,Unit #2,50,Cavan St,Port Hope,Ontario,L1A 4B1,,,,,Canada,
54c52f92-1c07-4878-916b-3bcc18ccf50a,Port City Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://portcitypharmacy.medmeapp.com,NB,America/Moncton,https://www.pharmachoice.com/locations/port-city-pharmacy/,,333,Main St,Saint John,NB,E2K 1J1,,,,,Canada,
54c68f13-c4f9-4243-90a4-c7bff8c0d95d,SHOPPERS DRUG MART Willow Park Mall,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2156,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,UNIT 31,590,HIGHWAY 33 WEST,Kelowna,BC,V1X 6A8,,49.8894,-119.3974,590 HIGHWAY 33 WEST,Canada,
54ced961-70b0-4dc0-9f1c-dad20a9c2ae4,SHOPPERS DRUG MART Silvercreek,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0724,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,104,SILVERCREEK PKWY NORTH,Guelph,ON,N1H 7B4,,43.539,-80.2796,104 SILVERCREEK PKWY NORTH,Canada,
54d91f9f-a2a6-4f2c-a3f3-2a03e115d179,Atlantic Superstore Highway 303 - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0339,LCL,https://shoppersdrugmart.medmeapp.com/lcl,NS,America/Halifax,https://shoppersdrugmart.ca,,490,Hwy 303,Digby,NS,B0V 1A0,,44.599226,-65.77058,490 Hwy 303,Canada,
54ef31da-fb24-41d7-ba9f-68fbe6432591,Asselin's Your Independent Grocer Hawkesbury - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4223,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,1560,Cameron St,Hawkesbury,ON,K6A 3S5,,45.593292,-74.601704,1560 Cameron St,Canada,
54ff3734-0473-46b2-bf4b-3bfeee9fa59a,Chippewa Rd Sherwood Park,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7244,REXALL,https://rexall.medmeapp.com/7244,AB,America/Edmonton,https://www.rexall.ca,,80,Chippewa Road,Sherwood Park,AB,T8A 4W6,,53.535703,-113.325115,80 Chippewa Road,Canada,
55188685-6006-4d69-a1a1-8260012429d2,Barrie Downtown Pharmasave,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://pharmasavebarriedowntown.medmeapp.ca,ON,America/Toronto,www.pharmasavebarriedowntown.com,Unit C,79,Dunlop St.,Barrie,Ontario,L4N 1A5,,,,,Canada,
556866bb-2715-49bb-a28a-654cc1b754dd,SHOPPERS DRUG MART Dundas & Appleby,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1493,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,3035,APPLEBY LINE,Burlington,ON,L7M 0V7,,43.4077,-79.8082,3035 APPLEBY LINE,Canada,
556988ea-72c1-462f-8b81-d25a3977bffb,Proactive Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://proactivepharmacy.medmeapp.ca,ON,America/Toronto,www.proactivepharmacy.com,,1645,Bank St,Ottawa,ON,K1V 7Z1,,,,,Canada,
558954df-3760-40f3-8c27-61f14c44fe71,Champlain Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,5578,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,,9918,100 St #111,Morinville,AB,T8R 1K8,,53.80095,-113.64548,9918	100 St 111,Canada,
558b269c-1ce5-4ccd-a6a0-7eb0f5b8bcfa,Waterfront Centre,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7184,REXALL,https://rexall.medmeapp.com/7184,BC,America/Vancouver,https://www.rexall.ca,UNIT #R007A,200,Burrard Street,Vancouver,BC,V6C 3L6,,49.28769546675783,-123.11530412695552,"200 Burrard Street, UNIT #R007A",Canada,
55925ec0-c3f9-4ce0-a872-8c8fe9d98c72,Nicole Mouralian & Minh Diem Le Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0312,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,8188,Champlain,LaSalle,QC,H8P 1B4,,45.4249871,-73.6130745,,Canada,
55b1e80f-1df2-473c-8783-83f916bd2ecc,SHOPPERS DRUG MART Cassils Road,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2343,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,UNIT B,433,CASSILS ROAD WEST,Brooks,AB,T1R 0W1,,50.5717,-111.9001,433 CASSILS ROAD WEST,Canada,
55d5ce5c-2c14-4cbf-a352-a62793882956,Atlantic Superstore Coverdale Road - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0361,LCL,https://shoppersdrugmart.medmeapp.com/lcl,NB,America/Moncton,https://shoppersdrugmart.ca,,429,Coverdale Rd,Riverview,NB,E1B 3K3,,46.065304,-64.801764,429 Coverdale Rd,Canada,
55eab667-85ec-4b8b-9a3f-6aa378c986cb,SHOPPERS DRUG MART Dorchester,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1069,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,2300,DORCHESTER RD,Dorchester,ON,N0L 1G5,,42.9801,-81.0555,2300 DORCHESTER RD,Canada,
55f8717f-556e-4e58-a472-938c815b232c,McKenzie Ave Victoria,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7133,REXALL,https://rexall.medmeapp.com/7133,BC,America/Vancouver,https://www.rexall.ca,,210-1595,Mckenzie Avenue,Victoria,BC,V8N 1A4,,48.467913,-123.334028,210-1595 Mckenzie Avenue,Canada,
560169bb-4199-4eed-a551-9925b848d6ce,SHOPPERS DRUG MART Stoney Creek,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1050,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,1,KING ST E,Stoney Creek,ON,L8G 1J7,,43.2174,-79.758,1 KING ST E,Canada,
5613e3fb-c10c-4697-b941-807c0d76b175,Pharmasave Bridle Path,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://bridlepath.medmeapp.ca,ON,America/Toronto,https://pharmasave.com/store/pharmasave-bridle-path/,Unit #6,4000,Bridle Path Drive,Ottawa,Ontario,K1T 2C4,,,,,Canada,
561c7bce-4199-4c88-a2d6-bbfbb540e037,Carlo's NOFRILLS North York - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4388,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,6220,Yonge St,North York,ON,M2M 3X4,,43.794703,-79.421674,6220 Yonge St,Canada,
562e0e24-0380-4efb-8e97-2e2497f79e4f,Rexall #95 - Accreditation# 305395,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,95,REXALL,https://rexall.medmeapp.com/95,ON,America/Toronto,https://www.rexall.ca,,1615,1615 Orleans Blvd,Orleans,ON,K1C 7E2,,45.461097,-75.525309,1615 Orleans Blvd..,Canada,
564c2c27-7f4e-492a-b7ae-93dd0c619263,Islington IDA Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://islingtonidapharmacy.medmeapp.ca,ON,America/Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/islington-i-d-d-d-a-d-pharmacy-7010877,,2428,Islington Avenue,Toronto,Ontario,M9W 3X8,,,,,Canada,
56578a0e-1734-4ad1-b445-c7fdea631213,Hogarth's Clinic Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://hogarthsclinic.medmeapp.ca,BC,America/Vancouver,https://www.hogarths.ca,102,3310,32nd Avenue,Vernon,BC,V1T 2M6,,,,,Canada,
566c2df1-aab3-4f59-adb3-7237f36e3d0d,Meadows Mile Pharmacy & Compounding,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://meadowsmile.medmeapp.ca,AB,America/Edmonton,https://www.meadowsmilepharmacy.com/,Unit #110,8500,Blackfoot Trail SE,Calgary,AB,T2J 7E1,,,,,Canada,
5678ab9c-88b6-4c95-a017-71281ca01d78,SHOPPERS DRUG MART Lewisporte,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0574,SDM,https://shoppersdrugmart.medmeapp.com,NL,America/St_Johns,https://shoppersdrugmart.ca,PO BOX 940,180,MAIN STREET,Lewisporte,NL,A0G 3A0,,49.2438,-55.0598,180 MAIN STREET,Canada,
56a40631-376f-459b-bf9f-44ff14583a28,SHOPPERS DRUG MART Aldergrove Village,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2266,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,UNIT 700,26310,FRASER HIGHWAY,Aldergrove,BC,V4W 2Z7,,49.0585,-122.4932,26310 FRASER HIGHWAY,Canada,
56a6d1de-bc0e-4f68-bb0c-2e9ebc00733d,Michaël Giguère & Sébastien Thivierge Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0013,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,999,de Bourgogne,Québec,QC,G1W 4S6,,46.766056,-71.310822,,Canada,
56c4bb57-e1d3-4be7-8bf3-7356824d3756,Lakeshore Centre,c79c2656-0a6d-4e20-98bf-15a775eaae53,932,SOF,https://saveonfoodspharmacy.medmeapp.com,BC,America/Vancouver,https://www.saveonfoods.com,,3175,Lakeshore Road,Kelowna,BC,V1Y 3S9,,49.859126,-119.490053,3175 Lakeshore Road,Canada,
56c8dc48-bb38-4740-90e5-e15d669c80ab,"OANA MADALINA FELEGEANU,  Pharmacien(ne.s) Propriétaire(s)",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,5516,PHX,https://scheduler.pharmaprix.ca,QC,America/Toronto,https://pharmaprix.ca,,8480,Rue St-Jacques,Mirabel,QC,J7N 2A3,,45.63406,-73.98455,8480 Rue St-Jacques,Canada,
56e28802-b0e8-491e-9a0f-015258067385,Hansen's Your Independent Grocer Exeter - Loblaw Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4123,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,62,Thames Rd E,Exeter,ON,N0M 1S3,,43.363415,-81.481237,62 Thames Rd E,Canada,
56e645ff-f683-48c6-8809-3a8af6e75281,Albert County Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://albertcountrypharmacy.medmeapp.com,NB,America/Moncton,https://www.albertcountypharmacy.ca/,,5883,King St,Riverside-Albert,NB,E4H 4B5,,,,,Canada,
56f27355-4869-4b27-9ee9-19ce131a75e8,Arlington Dr Keswick,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,8156,REXALL,https://rexall.medmeapp.com/8156,ON,America/Toronto,https://www.rexall.ca,Building 'C',76,Arlington Drive,Keswick,ON,L4P 0A9,,44.234556,-79.449661,"76 Arlington Drive, Building 'C'",Canada,
56f365fa-e06d-4cc7-baab-71e8654e081d,"ZAHRA JAFAR ZADEGAN, Pharmacien(ne.s) Propriétaire(s)",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0057,PHX,https://scheduler.pharmaprix.ca,QC,America/Toronto,https://pharmaprix.ca,,3545,BOUL. DAGENAIS OUEST,LAVAL,QC,H7P 1V8,,45.5771,-73.8129,3545 BOUL. DAGENAIS OUEST,Canada,
5702ac99-b6b6-4827-aeec-9521295df3b1,Olds Community Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://oldsrx.medmeapp.com,AB,America/Edmonton,,,5014,53 Street,Olds,Alberta,T4H 1G9,,,,,Canada,
572f225f-d72d-4846-9c42-074df6b5e28e,Zehrs Uxbridge - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0552,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,323,Toronto St S,Uxbridge,ON,L9P 1N2,,44.089696,-79.130816,323 Toronto St S,Canada,
57389a17-842c-4d8e-854e-13c3920fda74,Lucie Pelletier & Alexandre Dodelet Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0338,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,1,520,Principale,Saint-Amable,QC,J0L 1N0,,45.656377,-73.300448,,Canada,
575d405b-4578-486c-9dac-e45f59079457,SHOPPERS DRUG MART Brights Grove,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0718,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,UNIT 10,2600,NEW LAKESHORE RD.,Bright'S Grove,ON,N0N 1C0,,43.0282,-82.2559,2600 NEW LAKESHORE RD.,Canada,
5781c180-568d-4c7c-afd7-a97a84a96948,Wholesale Club 34th Street - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,6732,LCL,https://shoppersdrugmart.medmeapp.com/lcl,BC,America/Vancouver,https://shoppersdrugmart.ca,,2501,34th St,Vernon,BC,V1T 9S3,,50.26099,-119.2747,2501 34th St,Canada,
5781de9b-91bd-474a-acd1-2311d92273fe,SHOPPERS DRUG MART 2047 Avenue Road,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1510,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,2047,AVENUE ROAD,Toronto,ON,M5M 4A7,,43.7361,-79.4201,2047 AVENUE ROAD,Canada,
57aa1054-fd5d-4fca-8125-f08ac025bcc3,"SIMON PAQUIN, Pharmacien(ne.s) Propriétaire(s)",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0040,PHX,https://scheduler.pharmaprix.ca,QC,America/Toronto,https://pharmaprix.ca,,585,ST-CHARLES,VAUDREUIL,QC,J7V 8P9,,45.408055,-74.032815,585 ST-CHARLES,Canada,
57b1b5f4-313a-4a14-a1ee-4545fcb5222f,SHOPPERS DRUG MART Charleswood Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0553,SDM,https://shoppersdrugmart.medmeapp.com,MB,America/Winnipeg,https://shoppersdrugmart.ca,UNIT 1A,3900,GRANT AVENUE,Winnipeg,MB,R3R 3C2,,49.8581,-97.2607,3900 GRANT AVENUE,Canada,
57b816b4-9a0c-40b9-894c-afc6da27dea2,SHOPPERS DRUG MART Sussex,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0188,SDM,https://shoppersdrugmart.medmeapp.com,NB,America/Moncton,https://shoppersdrugmart.ca,,201,MAIN STREET,Sussex,NB,E4E 1R4,,45.7238,-65.5262,201 MAIN STREET,Canada,
57da9e6d-dc48-417f-a664-e98e9d3621ce,Pharmasave Mefort,a2708f9f-988b-409d-ae78-5c6c4c6baf0b,,RUBICON,https://pharmasavemelfort.medmeapp.com,SK,America/Regina,https://rubiconpharmacies.com,,410,Main Street,Melfort,SK,S0E 1A0,Box 2350,,,410 Main Street  [Box 2350],Canada,
57dab9df-eaad-4ab8-bb22-7864d0dd2e52,SHOPPERS DRUG MART Millwoods Town Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0346,SDM,https://shoppersdrugmart.medmeapp.com,AB,America/Edmonton,https://shoppersdrugmart.ca,UNIT 417,2331,66TH ST NW,Edmonton,AB,T6K 4B4,,53.4549,-113.432,2331 66TH ST NW,Canada,
57f25116-3c94-46f7-8e47-87be267fca73,Metro Pharmacy,c906edeb-2f2a-4867-b167-f882555e44bb,520,METRO,https://metropharmacy.medmeapp.com,ON,America/Toronto,https://www.metro.ca/en/services/pharmacy,,248,Northern Ave E,Sault Ste. Marie,Ontario,P6B 4H6,,46.534541,-84.322542,248 Northern Avenue East,Canada,
57fdca6d-9854-4a49-aedb-0f7c07d5349b,SHOPPERS DRUG MART Sutton,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0941,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,20917,DALTON RD,Sutton,ON,L0E 1R0,,44.3106,-79.365,20917 DALTON RD,Canada,
580226f8-204d-464a-911e-f49e3af01abc,Medlandia Compounding Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://medlandiacompounding.medmeapp.com,BC,America/Vancouver,https://www.medlandia.com/,,20528,Lougheed Hwy. #100,Maple Ridge,BC,V2X 2P8,,,,,Canada,
58270244-bad2-429d-b05d-4e6280c7ff95,Health Plus IDA,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://healthplusida.medmeapp.ca,AB,America/Edmonton,https://www.guardian-ida-remedysrx.ca/en/alberta/edmonton/health-plus-ida-pharmacy-7034102,,8117,102 St NW,Emonton,AB,"T6E 4A4 ",,,,,Canada,
582fbdd0-5d29-4c0b-b124-b6356c1d67ab,George/Rink Peterborough,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,6911,REXALL,https://rexall.medmeapp.com/6911,ON,America/Toronto,https://www.rexall.ca,,85,George Street North,Peterborough,ON,K9J 3G3,,44.296434,-78.321171,85 George Street North,Canada,
58573e03-22fc-4e98-8309-6d1246ff1383,Strathcona,c79c2656-0a6d-4e20-98bf-15a775eaae53,6662,SOF,https://saveonfoodspharmacy.medmeapp.com,AB,America/Edmonton,https://www.saveonfoods.com,,10368,78th Avenue,Edmonton,AB,T6E 6T2,,53.515027,-113.497049,10368 - 78th Avenue,Canada,
588a5192-fb32-4cff-aa08-52e535c7c985,"ISSAM EDDINE RZIK, Pharmacien(ne.s) Propriétaire(s)",edfbb1a3-aca2-4ee4-bbbb-9237237736c4,1946,PHX,https://scheduler.pharmaprix.ca,QC,America/Toronto,https://pharmaprix.ca,,425,RUE ST CHARLES OUEST,LONGUEUIL,QC,J4H 1G1,,45.5357,-73.5138,425 RUE ST CHARLES OUEST,Canada,
588a8d53-5781-421d-a83f-5a75c1b0cb5e,Family Pharmacy on 49th,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://familypharmacy49.medmeapp.ca,SK,America/Regina,https://lloydfamilypharmacy.weebly.com/,Unit #117,4910,50 Street,Lloydminster,SK,S9V 0Y5,,,,,Canada,
58961863-1005-4eda-aead-05ab82686a4f,Atef Gerges and Shereen Anwar Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0471,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,5351,de la Côte Saint-Luc,Montréal,QC,H3X 2C3,,45.47977,-73.6239378,,Canada,
58b3400b-f591-4522-ae12-faab2b130ead,Baxtrom's Your Independent Grocer Cornwall - Loblaw pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4195,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,31,9th St E,Cornwall,ON,K6H 6R3,,45.030444,-74.734416,31 9th St E,Canada,
58d87657-0dd0-4e58-95ab-d4d5df1e5929,Elmdale Medical Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,https://elmdalemedical.medmeapp.ca,ON,America/Toronto,https://www.elmdalepharmacy.ca,Unit #105,25,Elm Street,St Thomas,ON,N5R 1H5,,,,,Canada,
58da1769-681c-4922-a5c7-e25ef60b0a79,SHOPPERS DRUG MART Evergreen Mall,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,2212,SDM,https://shoppersdrugmart.medmeapp.com,BC,America/Vancouver,https://shoppersdrugmart.ca,,8962,152ND STREET,Surrey,BC,V3R 4E4,,49.1654,-122.801,8962 152ND STREET,Canada,
58db6191-5a6b-4382-89f9-0d8469e9e3e1,Wakaw Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://wakawpharmacy.medmeapp.com,SK,America/Regina,https://www.pharmachoice.com/locations/wakaw-pharmacy-inc/,,134,1st Street S,Wakaw,SK,S0K 4P0,,,,,Canada,
58fcc87e-803b-4f60-96ec-f58a47a6ff22,"Caroline Gagné, Véronique Grenier, Claudia Lachance & Annie Veilleux Pharmacy",d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0160,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,926,Labbé,Thetford Mines,QC,G6G 2A8,,46.1037825,-71.2883159,,Canada,
59133aaa-6a29-4016-9280-a7442428cfa6,Village Pharmacy,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://villagepharmacy.medmeapp.com,NB,America/Moncton,https://www.villagepharmacy.ca/,,13,East Main St,Port Elgin,NB,E4M 2X8,,,,,Canada,
59220b84-9f39-4e65-9476-3c9204de1dac,Jesse & Kelly's NOFRILLS Fort Erie - DRUGStore Pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,4162,LCL,https://shoppersdrugmart.medmeapp.com/lcl,ON,America/Toronto,https://shoppersdrugmart.ca,,1135,Thompson Rd,Fort Erie,ON,L2A 6A8,,42.908027,-78.940346,1135 Thompson Rd,Canada,
594aad50-2a3c-4d1e-850b-d0ce442eacf9,SHOPPERS DRUG MART Cornwall Centre,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0428,SDM,https://shoppersdrugmart.medmeapp.com,SK,America/Regina,https://shoppersdrugmart.ca,T035,2102,11TH AVE.,Regina,SK,S4P 3Y6,,50.4515,-104.612,2102 11TH AVE.,Canada,
594bb31c-2a9d-4522-9893-b6bec96df3a2,Patrick Messier & Sylvie-Anne Roy inc. Pharmacy,d7ffe5f2-0058-452e-bbc4-044cb076a2b4,0146,JCG,https://consultation.jeancoutu.com,QC,America/Toronto,https://www.jeancoutu.com,,1400,Saint-Jean-Baptiste,Montréal (Patrick Messier & Sylvie-Anne Roy inc. Pharmacy),QC,H1B 4A5,,45.6414221,-73.5026806,,Canada,
596cd885-4e62-4920-b118-6f6e7c0043e7,Atlantic Superstore Campbell Road - Loblaw pharmacy,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0364,LCL,https://shoppersdrugmart.medmeapp.com/lcl,NB,America/Moncton,https://shoppersdrugmart.ca,,115,Campbell Rd,Rothesay,NB,E2E 6E4,,45.393195,-65.968375,115 Campbell Rd,Canada,
596db14f-e914-42c9-abbb-de4f6951a567,Metro Pharmacy,c906edeb-2f2a-4867-b167-f882555e44bb,543,METRO,https://metropharmacy.medmeapp.com,ON,America/Toronto,https://www.metro.ca/en/services/pharmacy,,243,King St E,Bowmanville,Ontario,L1C 3X1,,43.911481,-78.673157,243 King Street East,Canada,
59acd8b2-e648-4335-979e-be1181dce018,Crescent Edmonton,f10d8ca0-ec52-4a28-aabd-9bd3388dab34,7257,REXALL,https://rexall.medmeapp.com/7257,AB,America/Edmonton,https://www.rexall.ca,,10228-142,Street,Edmonton,AB,T5N 2N8,,53.543107,-113.56612,10228-142 Street,Canada,
59adbda3-9851-4a38-b0ef-35d2590f60fc,Pharmacy Altantic 3,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,,,NS,America/Halifax,,,3,Street Name,City,Nova Scotia,A1A 1A1,,,,,CA,
59c7a56a-fab4-4408-a63a-f8ae74d8388b,SHOPPERS DRUG MART First & Beech Collingwood,edfbb1a3-aca2-4ee4-bbbb-9237237736c4,0646,SDM,https://shoppersdrugmart.medmeapp.com,ON,America/Toronto,https://shoppersdrugmart.ca,,175,FIRST STREET,Collingwood,ON,L9Y 1A5,,44.5025,-80.222,175 FIRST STREET,Canada,
59d15ea5-4898-4f68-871e-0fe381a45f37,Almonte Remedy's Rx,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://almonteremedyrx.medmeapp.com,ON,America/Toronto,https://www.guardian-ida-remedysrx.ca/en/ontario/almonte/rx-drug-mart-almonte-7041642,,401,Ottawa Street,Almonte,ON,K0A 1A0,,,,,Canada,
59df4a40-1301-4b69-8bba-d48182c59220,Riverside Court Remedys Rx,f29e80f4-9432-4f10-ae73-ed9bf10c4936,,NBLY,https://rcrx.medmeapp.com,ON,America/Toronto,https://www.remedys.ca,,3635,Rivergate Way,Ottawa,ON,K1V 2A4,,,,,Canada,
